@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0525,1749,195,96,99,0,49.230769,50.769231,0,0.475507,0.010154,0.100622,52.07858,101.950545,1154.102664,83179.748388,-82025.645724,5.918475,426.562812,-420.644337,545.242072,2.796113,9120.909582,0.5,2,0.010471,2,0.989529,189,0.5,2,0.5,0.5,0.5,0.489529,0.734293,0.260256,0.492308,0.017815,0.982185,0.507692,0.508685,0.492308,0.470785,0.471998,0.814201,0.441135,0.422619,0.492308,0.169,3.717,0.17,3.64,5048000,10980482,1288184,49.230769,1.005128,?
data/beck-s,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,98,97,0,50.25641,49.74359,0,0.487509,0.00997,0.099752,51.149954,101.100414,1150.147556,85351.398251,-84201.250695,5.898193,437.699478,-431.801286,536.885526,2.753259,8977.639526,0.5,2,0.010471,2,0.989529,189,0.5,2,0.5,0.5,0.5,0.489529,0.859293,0.380128,0.502564,0.014092,0.985908,0.497436,0.536929,0.502564,0.488582,0.491538,0.808252,0.441404,0.373488,0.502564,0.165,3.694,0.16,3.62,5048000,10980482,1288184,50.25641,1.005128,?
data/beck-s,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,102,93,0,52.307692,47.692308,0,0.507562,0.009538,0.097656,48.910902,98.929413,1160.85291,77951.169243,-76790.316333,5.953092,399.749586,-393.796494,562.438398,2.884299,9414.265138,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.742147,0.510256,0.523077,0.015573,0.984427,0.476923,0.546418,0.523077,0.503338,0.507817,0.820781,0.471125,0.388336,0.523077,0.166,3.754,0.16,3.65,5048000,10980482,1288184,52.307692,1,?
data/beck-s,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,111,83,0,57.216495,42.783505,0,0.559055,0.008563,0.092378,43.930348,93.623977,1147.856316,69309.680328,-68161.824012,5.916785,357.266393,-351.349608,622.575035,3.20915,10414.159439,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.993421,0.66369,0.572165,0.012017,0.987983,0.427835,0.596832,0.572165,0.567155,0.566322,0.848471,0.540403,0.465392,0.572165,0.164,3.693,0.16,3.62,5048000,10986719,1281947,57.216495,1.010309,?
data/beck-s,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,111,83,0,57.216495,42.783505,0,0.558486,0.008557,0.092244,43.890892,93.471713,1144.591801,68424.048816,-67279.457015,5.899958,352.701283,-346.801325,617.201868,3.181453,10321.333535,0,0,0.010526,2,0.989474,188,1,4,0,0,0,-0.014809,0.980263,0.3875,0.572165,0.013425,0.986575,0.427835,0.587056,0.572165,0.548724,0.554107,0.850797,0.542957,0.464411,0.572165,0.164,3.667,0.16,3.61,5048000,10986719,1281947,57.216495,1.020619,?
data/beck-s,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,102,92,0,52.57732,47.42268,0,0.510114,0.009485,0.097389,48.645768,98.668924,1149.387035,75769.146455,-74619.759419,5.924675,390.562611,-384.637935,552.422109,2.847537,9241.788605,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.982237,0.625,0.525773,0.015047,0.984953,0.474227,0.53548,0.525773,0.504563,0.507168,0.82915,0.480457,0.383954,0.525773,0.165,3.663,0.17,3.6,5048000,10986719,1281947,52.57732,1,?
data/beck-s,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,105,89,0,54.123711,45.876289,0,0.526959,0.009175,0.095758,47.046352,96.992365,1155.535459,74912.823035,-73757.287576,5.956368,386.148572,-380.192204,590.324215,3.042908,9881.713918,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.866447,0.567655,0.541237,0.015156,0.984844,0.458763,0.540811,0.541237,0.508803,0.51186,0.824242,0.487507,0.421137,0.541237,0.166,3.733,0.17,3.63,5048000,10986719,1281947,54.123711,1.005155,?
data/beck-s,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,87,107,0,44.845361,55.154639,0,0.429522,0.011031,0.105026,56.56624,106.392544,1149.010301,90845.786211,-89696.77591,5.922734,468.277249,-462.354515,481.310206,2.48098,8052.093038,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.866447,0.488488,0.448454,0.020631,0.979369,0.551546,0.432864,0.448454,0.417624,0.414099,0.790413,0.407603,0.336355,0.448454,0.164,3.726,0.17,3.62,5048000,10986719,1281947,44.845361,1,?
data/beck-s,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,101,93,0,52.061856,47.938144,0,0.505631,0.009588,0.097916,49.180047,99.222007,1147.38449,82844.653568,-81697.269078,5.914353,427.034297,-421.119944,549.943165,2.834759,9198.875241,0.25,1,0.005263,1,0.994737,189,0.75,3,0.5,0.25,0.333333,0.344303,0.723026,0.180764,0.520619,0.013794,0.986206,0.479381,0.524864,0.520619,0.498006,0.499544,0.807427,0.455384,0.372425,0.520619,0.166,3.717,0.17,3.62,5048000,10986719,1281947,52.061856,1,?
data/beck-s,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,100,95,0,51.282051,48.717949,0,0.497927,0.009742,0.098697,49.957348,99.976595,1156.674647,85838.452818,-84681.778171,5.931665,440.197194,-434.265529,569.253675,2.91925,9524.815712,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.86911,0.755128,0.512821,0.015816,0.984184,0.487179,0.532365,0.512821,0.496267,0.496795,0.794139,0.436386,0.409421,0.512821,0.164,3.714,0.16,3.65,5048000,10980482,1288184,51.282051,1,?
data/beck-s,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,97,98,0,49.74359,50.25641,0,0.480904,0.010051,0.100223,51.544172,101.528339,1155.560957,78207.70498,-77052.144022,5.925954,401.065154,-395.1392,537.121045,2.754467,8986.183902,0.25,1,0.010471,2,0.989529,189,0.75,3,0.333333,0.25,0.285714,0.275863,0.727094,0.185256,0.497436,0.017708,0.982292,0.502564,0.497302,0.497436,0.474935,0.472671,0.827486,0.471391,0.377181,0.497436,0.168,3.746,0.17,3.63,5048000,10980482,1288184,49.74359,1,?
data/beck-s,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,100,95,0,51.282051,48.717949,0,0.496931,0.009743,0.098709,49.968926,100.000913,1158.736781,80337.398703,-79178.661922,5.94224,411.98666,-406.04442,563.712275,2.890832,9433.773831,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.854058,0.396154,0.512821,0.017047,0.982953,0.487179,0.523124,0.512821,0.49392,0.493215,0.81396,0.46102,0.407314,0.512821,0.164,3.699,0.16,3.63,5048000,10980482,1288184,51.282051,1,?
data/beck-s,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1749,195,107,88,0,54.871795,45.128205,0,0.53381,0.009032,0.095005,46.333992,96.283477,1152.22395,78518.496286,-77366.272337,5.908841,402.658955,-396.750115,586.292026,3.006626,9805.970565,0.25,1,0.005236,1,0.994764,190,0.75,3,0.5,0.25,0.333333,0.344351,0.861911,0.403938,0.548718,0.014509,0.985491,0.451282,0.546672,0.548718,0.524144,0.525132,0.816149,0.473188,0.39951,0.548718,0.165,3.704,0.17,3.63,5048000,10980482,1288184,54.871795,1,?
data/beck-s,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,93,101,0,47.938144,52.061856,0,0.462574,0.010413,0.101709,53.41432,103.071599,1148.737671,84719.636038,-83570.898368,5.921328,436.699155,-430.777827,501.715597,2.586163,8393.298001,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.980921,0.621324,0.479381,0.015664,0.984336,0.520619,0.479936,0.479381,0.456439,0.456033,0.803643,0.429086,0.328977,0.479381,0.165,3.698,0.16,3.64,5048000,10986719,1281947,47.938144,1.020619,?
data/beck-s,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,107,87,0,55.154639,44.845361,0,0.536471,0.008968,0.094697,46.012221,95.980517,1145.270698,73706.269277,-72560.998579,5.903457,379.929223,-374.025766,599.244641,3.08889,10021.607412,0.75,3,0,0,1,190,0.25,1,1,0.75,0.857143,0.863755,0.867763,0.755155,0.551546,0.016102,0.983898,0.448454,0.555366,0.551546,0.523296,0.526635,0.830897,0.48846,0.453238,0.551546,0.164,3.662,0.17,3.59,5048000,10986719,1281947,55.154639,1,?
data/beck-s,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0526,1750,194,100,94,0,51.546392,48.453608,0,0.498653,0.009698,0.098437,49.760902,99.779659,1143.373036,81241.176719,-80097.803684,5.893675,418.768952,-412.875277,545.78202,2.813309,9125.857494,0.25,1,0.010526,2,0.989474,188,0.75,3,0.333333,0.25,0.285714,0.275796,0.727632,0.143643,0.515464,0.016641,0.983359,0.484536,0.503864,0.515464,0.485841,0.485802,0.812906,0.451914,0.375248,0.515464,0.165,3.732,0.16,3.65,5048000,10986719,1281947,51.546392,1.005155,?
data/beck-s,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,101,93,0,52.061856,47.938144,0,0.503713,0.009588,0.097916,49.184378,99.231896,1146.216547,77576.120854,-76429.904307,5.908333,399.876912,-393.968579,562.153022,2.897696,9401.785126,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.8625,0.484321,0.520619,0.018581,0.981419,0.479381,0.553941,0.520619,0.506938,0.50875,0.820928,0.495175,0.426637,0.520619,0.166,3.702,0.16,3.64,5048000,10986719,1281947,52.061856,1,?
data/beck-s,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,97,97,0,50,50,0,0.484269,0.01,0.099965,51.272308,101.247624,1152.807826,78995.469487,-77842.661661,5.942308,407.193142,-401.250833,541.746264,2.792507,9066.017269,0,0,0.010526,2,0.989474,188,1,4,0,0,0,-0.014809,0.726316,0.131738,0.5,0.016585,0.983415,0.5,0.502866,0.5,0.475773,0.475991,0.820669,0.46168,0.375872,0.5,0.167,3.728,0.17,3.62,5048000,10986719,1281947,50,1.005155,?
data/beck-s,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,105,89,0,54.123711,45.876289,0,0.52811,0.009175,0.095786,47.041916,97.010562,1154.27304,75164.48076,-74010.20772,5.949861,387.445777,-381.495916,587.20271,3.026818,9828.210346,0.25,1,0.015789,3,0.984211,187,0.75,3,0.25,0.25,0.25,0.234211,0.852632,0.242655,0.541237,0.012048,0.987952,0.458763,0.56966,0.541237,0.529993,0.532603,0.830009,0.484436,0.446366,0.541237,0.166,3.714,0.17,3.62,5048000,10986719,1281947,54.123711,1,?
data/beck-s,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1749,195,97,98,0,49.74359,50.25641,0,0.48096,0.010057,0.100218,51.605352,101.588538,1146.195537,76954.12857,-75807.933033,5.877926,394.636557,-388.758631,538.622698,2.762168,9003.399155,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.984293,0.592262,0.497436,0.016532,0.983468,0.502564,0.496818,0.497436,0.478265,0.474483,0.827542,0.47122,0.395086,0.497436,0.169,3.756,0.17,3.66,5048000,10980482,1288184,49.74359,1.010256,?
data/beck-s,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1749,195,103,92,0,52.820513,47.179487,0,0.511478,0.00944,0.097132,48.425363,98.436833,1148.869978,86106.798976,-84957.928998,5.891641,441.573328,-435.681687,570.584233,2.926073,9540.210292,0.5,2,0.020942,4,0.979058,187,0.5,2,0.333333,0.5,0.4,0.393213,0.731675,0.176923,0.528205,0.018059,0.981941,0.471795,0.567999,0.528205,0.509783,0.516581,0.79951,0.448748,0.417061,0.528205,0.166,3.73,0.17,3.67,5048000,10980482,1288184,52.820513,1,?
data/beck-s,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1749,195,109,86,0,55.897436,44.102564,0,0.545393,0.008843,0.093935,45.3571,95.182264,1153.212577,71283.867532,-70130.654955,5.913911,365.558295,-359.644384,604.785967,3.101466,10116.239242,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.856021,0.406643,0.558974,0.012928,0.987072,0.441026,0.569796,0.558974,0.543886,0.543811,0.844159,0.523269,0.431947,0.558974,0.166,3.696,0.17,3.63,5048000,10980482,1288184,55.897436,1.005128,?
data/beck-s,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1749,195,116,79,0,59.487179,40.512821,0,0.581192,0.008103,0.089878,41.560058,91.071203,1152.153787,68097.083641,-66944.929854,5.908481,349.215814,-343.307333,649.643754,3.331506,10865.58459,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.744764,0.510256,0.594872,0.014996,0.985004,0.405128,0.59483,0.594872,0.567893,0.571099,0.847535,0.534337,0.466305,0.594872,0.164,3.679,0.16,3.62,5048000,10980482,1288184,59.487179,1.005128,?
data/beck-s,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,106,88,0,54.639175,45.360825,0,0.532005,0.009071,0.095009,46.511871,96.240263,1154.289077,73394.347208,-72240.058132,5.949944,378.321377,-372.371434,597.463997,3.079711,10000.297507,0.75,3,0,0,1,190,0.25,1,1,0.75,0.857143,0.863755,0.867763,0.755155,0.546392,0.015618,0.984382,0.453608,0.532021,0.546392,0.520321,0.517722,0.82583,0.494006,0.424318,0.546392,0.165,3.661,0.16,3.6,5048000,10986719,1281947,54.639175,1.015464,?
data/beck-s,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,106,88,0,54.639175,45.360825,0,0.531812,0.009072,0.095234,46.519604,96.465933,1155.407823,82695.730005,-81540.322182,5.95571,426.26665,-420.310939,586.933894,3.025432,9824.836119,0.75,3,0.010526,2,0.989474,188,0.25,1,0.6,0.75,0.666667,0.663153,0.989474,0.561111,0.546392,0.015102,0.984898,0.453608,0.54561,0.546392,0.525737,0.52484,0.803368,0.468194,0.408749,0.546392,0.167,3.733,0.17,3.62,5048000,10986719,1281947,54.639175,1,?
data/beck-s,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,99,95,0,51.030928,48.969072,0,0.493598,0.009794,0.098958,50.223613,100.246419,1154.573302,80982.831679,-79828.258377,5.951409,417.437277,-411.485868,541.798729,2.792777,9068.58447,0,0,0.005263,1,0.994737,189,1,4,0,0,0,-0.010444,0.977632,0.451923,0.510309,0.017467,0.982533,0.489691,0.492541,0.510309,0.473867,0.475733,0.818768,0.459168,0.350231,0.510309,0.164,3.739,0.16,3.63,5048000,10986719,1281947,51.030928,1,?
data/beck-s,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,97,97,0,50,50,0,0.484946,0.01,0.1,51.279572,101.298612,1153.436589,81436.116793,-80282.680204,5.945549,419.773798,-413.828248,544.260922,2.805469,9108.661055,0.25,1,0.015789,3,0.984211,187,0.75,3,0.25,0.25,0.25,0.234211,0.978947,0.364087,0.5,0.015304,0.984696,0.5,0.507888,0.5,0.476861,0.47835,0.809893,0.456153,0.400198,0.5,0.166,3.711,0.16,3.63,5048000,10986719,1281947,50,1,?
data/beck-s,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,102,92,0,52.57732,47.42268,0,0.511469,0.009485,0.097389,48.639411,98.660351,1152.143681,79849.421923,-78697.278241,5.938885,411.594958,-405.656073,565.503816,2.914968,9462.993215,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.740789,0.510309,0.525773,0.013543,0.986457,0.474227,0.550746,0.525773,0.50997,0.512956,0.815029,0.474773,0.402543,0.525773,0.166,3.747,0.16,3.61,5048000,10986719,1281947,52.57732,1,?
data/beck-s,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0527,1750,194,89,105,0,45.876289,54.123711,0,0.44103,0.010825,0.103918,55.537725,105.328115,1143.592803,83669.640956,-82526.048153,5.894808,431.286809,-425.392001,488.741338,2.519285,8172.000513,0,0,0.005263,1,0.994737,189,1,4,0,0,0,-0.010444,0.727632,0.260309,0.458763,0.017986,0.982014,0.541237,0.455883,0.458763,0.435682,0.432322,0.814629,0.412455,0.34306,0.458763,0.168,3.689,0.17,3.63,5048000,10986719,1281947,45.876289,1.005155,?
